CARDHLDR,DEFAULT,AADLINC,BANKSAV,BANKCH,BANKBOTH,AGE,ACADMOS,ACBINQ,CREDMAJR,CREDDEPT,CREDGAS,ACURTRD,ADEPCNT,AEMPMOS,PROF,UNEMP,MGT,MILITARY,CLERICAL,SALES,OTHERJOB,MAJORDRG,MINORDRG,OWNRENT,APADMOS,AMAMIND,INCOME,SELFEMPL,TRADACCT,INCPER,EXP_INC,EXPRATIO,CPTOPNB,CPTOPNG,CPT30C,CPTF30,CPTAVRV,CBURDEN,BUYPOWER,PCTCOLL,MEDAGE,MEDINC,PCTOWN,PCTBLACK,PCTSPAN,GROWTH,PCTEMPL,APPAREL,AUTO,BUILDMTL,DEPTSTOR,DRUGSTOR,EATDRINK,FURN,GAS 
1,0,15100,0,0,1,50.1666679,53,3,1,0,0,12,0,180,0,0,0,0,0,0,1,1,1,1,192,0,18900,0,11,34000,.1280456,3.9641390,9,2,0,0,0,0,.0110000,10.6000004,33.4000015,30239,87,.6000000,.7000000,30.8999996,40.9000015,10,2.4000001,1.6000000,1,1.6000000,5.0999999,5.5000000,1.4000000 
1,0,13000,0,0,1,39.1666679,66,0,1,0,0,5,2,54,0,0,0,0,0,0,1,0,0,1,108,0,18200,1,6,10400,.0267397,.8875113,1,1,0,0,3,54.7000008,.0110000,10.6000004,33.4000015,30239,87,.6000000,.7000000,30.8999996,40.9000015,10,2.4000001,1.6000000,1,1.6000000,5.0999999,5.5000000,1.4000000 
0,0,0,0,0,1,26.0833340,8,3,1,0,0,13,0,60,0,0,0,0,1,0,0,0,1,0,12,0,15500,0,12,15500,.0007742,1,8,5,0,0,2,40.9000015,.0044000,12.1000004,38.4000015,32795,78.3000031,.2000000,2.2000000,10.8999996,12.1999998,2.0999999,2.0999999,2.0999999,0,2.0999999,7.8000002,0,2.5999999 
1,0,5000,0,0,1,49.4166679,96,0,1,0,0,6,1,24,0,0,0,0,0,0,1,0,0,1,84,0,18000,0,6,11500,.0248230,2.2624574,3,3,0,0,1,5.6999998,.0044000,12.1000004,38.4000015,32795,78.3000031,.2000000,2.2000000,10.8999996,12.1999998,2.0999999,2.0999999,2.0999999,0,2.0999999,7.8000002,0,2.5999999 
1,0,0,0,0,1,43.9166679,9,1,1,0,0,12,0,240,0,0,0,0,0,0,1,0,0,1,144,0,30000,1,12,30000,.0083347,1.1370941,6,4,0,0,2,22.6000004,.0101000,8.5000000,32.0999985,31440,65.4000015,.4000000,.4000000,15.3999996,28.3999996,1,2.9000001,1.9000000,0,1.9000000,5.1999998,1,2.3000000 
1,0,0,0,0,1,22.0833340,36,2,1,0,0,7,0,2,0,0,0,0,0,0,1,0,0,1,168,0,22000,0,7,22000,.0154500,1.6554687,2,0,0,0,3,75,.0117000,11.1000004,34.7999992,33764,84.5999985,.4000000,.8000000,9.5000000,55.7000008,5.5000000,2.0999999,1.5000000,.4000000,1.5000000,8.5000000,3.5999999,2.5999999 
1,0,5000,0,0,1,43.1666679,60,0,1,0,0,7,0,301,0,0,0,0,0,0,1,0,0,1,60,0,33000,0,8,38000,.0071321,.5665896,4,2,0,0,2,10.1000004,.0080000,8.3000002,33.5000000,29158,87.1999969,.7000000,.3000000,-5.1999998,29.1000004,10.8000002,1.3000000,1.3000000,.8000000,1.3000000,6.9000001,2.0999999,1.8000000 
1,0,0,0,0,1,24.7500000,32,0,1,0,0,3,0,69,0,0,0,0,0,0,1,0,1,0,258,0,28000,0,3,28000,.0186579,1.0487059,5,2,0,0,4,28.7999992,.0080000,8.3000002,33.5000000,29158,87.1999969,.7000000,.3000000,-5.1999998,29.1000004,10.8000002,1.3000000,1.3000000,.8000000,1.3000000,6.9000001,2.0999999,1.8000000 
1,0,12480,0,0,1,33.9166679,24,0,1,0,0,3,2,156,0,0,0,0,0,0,1,0,0,1,96,0,24492,0,3,12324,.0017851,10,1,1,0,0,3,62.2999992,.0179000,5,33.9000015,24727,56.2999992,2.2000000,2.8000000,13.1000004,30.3999996,1.7000000,1.7000000,1,.2000000,1,6.8000002,1.6000000,2.2000000 
1,0,0,0,0,1,27.8333340,23,0,1,0,0,4,0,18,1,0,0,0,0,0,0,0,0,1,300,0,30650,0,4,30650,.0296522,4.7159748,1,0,0,0,0,0,.0179000,5,33.9000015,24727,56.2999992,2.2000000,2.8000000,13.1000004,30.3999996,1.7000000,1.7000000,1,.2000000,1,6.8000002,1.6000000,2.2000000 
1,1,5000,0,0,1,31.4166660,24,2,1,0,0,13,1,58,0,0,0,0,0,0,1,0,0,1,120,0,25000,0,12,15000,.0691713,.1085150,11,10,0,0,8,72.3000031,.0179000,5,33.9000015,24727,56.2999992,2.2000000,2.8000000,13.1000004,30.3999996,1.7000000,1.7000000,1,.2000000,1,6.8000002,1.6000000,2.2000000 
1,0,0,0,0,1,29.4166660,21,0,0,1,0,7,3,111,0,0,0,0,0,0,1,0,0,1,18,0,35656,0,19,8914,.0652948,.6067288,6,1,0,1,30,89.3000031,.0179000,5,33.9000015,24727,56.2999992,2.2000000,2.8000000,13.1000004,30.3999996,1.7000000,1.7000000,1,.2000000,1,6.8000002,1.6000000,2.2000000 
0,0,0,0,0,1,34.7500000,135,0,1,0,0,7,5,38,0,0,1,0,0,0,0,2,2,1,48,0,55000,0,1,9166.6669922,.0002182,1,4,1,0,0,7,41,.0052000,8.3999996,33.7999992,27811,82.0999985,.3000000,.8000000,11,13.6999998,.7000000,3.9000001,2,0,2,8.5000000,.3000000,2.3000000 
0,0,4500,0,1,0,25.5000000,51,0,1,0,0,0,0,42,0,0,0,0,0,0,1,0,0,0,216,0,18250,0,0,22750,.0005275,1,6,2,0,2,7,69.8000031,.0087000,7.5000000,28.1000004,34332,80,12.1999998,1.5000000,56.5999985,62.0999985,2.9000001,2.4000001,1.8000000,.4000000,1.8000000,5.9000001,2.7000000,2 
1,0,0,0,0,1,30.2500000,15,0,1,0,0,0,1,148,0,0,0,1,0,0,0,0,0,0,72,0,21000,0,0,10500,.0766029,.5943112,2,0,0,0,4,61.7999992,.0058000,7.5000000,28.1000004,34332,80,14.6999998,.9000000,57.0999985,0,0,0,0,0,0,0,0,0 
0,0,0,0,0,1,26.7500000,98,4,0,0,1,6,1,88,0,0,0,0,0,0,1,10,0,0,216,0,30696,0,0,15348,.0003909,1,2,0,0,0,4,0,.0029000,9.5000000,31.3999996,32500,65.1999969,11,1.1000000,10.3000002,25.7999992,1.8000000,2.7000000,.9000000,0,.9000000,5,2.7000000,1.8000000 
0,0,0,0,1,0,40.5000000,7,1,0,1,0,3,2,26,0,0,0,0,0,0,1,3,0,0,12,0,19656,0,1,6552,.0006105,1,1,0,0,0,7,35.9000015,.0061000,9.3999996,27,30167,52.2999992,17,1.5000000,7.4000001,39.4000015,4.5000000,3,1.8000000,.6000000,1.8000000,8.1000004,2.0999999,2.7000000 
1,1,7680,0,0,1,21.8333340,28,5,1,0,0,9,0,12,0,0,0,0,0,0,1,0,0,0,120,0,10800,0,6,18480,.0627392,1.0966004,4,1,0,0,1,24.1000004,.0061000,9.3999996,27,30167,52.2999992,17,1.5000000,7.4000001,39.4000015,4.5000000,3,1.8000000,.6000000,1.8000000,8.1000004,2.0999999,2.7000000 
0,0,30000,0,0,1,57.6666679,74,0,1,0,0,0,1,222,0,0,0,0,0,0,1,0,0,1,120,0,48000,0,0,39000,.0001538,1,20,7,0,1,3,21.2999992,.0012000,5.6999998,24.2000008,17281,.8000000,10.3999996,2.4000001,48.9000015,8.6000004,0,0,0,0,0,14.3000002,0,0 
0,0,0,0,0,1,20.9166660,12,6,1,0,0,3,0,19,0,0,0,1,0,0,0,1,0,0,48,0,12096,0,0,12096,.0009921,1,0,0,0,0,0,0,.0012000,5.6999998,24.2000008,17281,.8000000,10.3999996,2.4000001,48.9000015,8.6000004,0,0,0,0,0,14.3000002,0,0 
1,1,5200,0,0,1,40.4166679,60,1,1,0,0,11,1,228,0,0,0,0,1,0,0,0,3,1,72,0,25950,0,8,15575,.0767592,3.4115312,8,0,1,3,6,66.9000015,.0003000,0,35.9000015,27500,73.6999969,0,0,14.1000004,973.5000000,0,0,0,0,0,3.5999999,0,3.5999999 
0,0,20000,0,1,0,28.7500000,36,0,1,0,0,0,1,68,0,0,1,0,0,0,0,0,0,0,36,0,18300,0,0,19150,.0003133,1,0,0,0,0,4,97.1999969,.0097000,16.8999996,31.6000004,41876,61.5999985,37,2.9000001,-1,110.0999985,.2000000,.8000000,1.1000000,0,1.1000000,4.5000000,2.4000001,1.4000000 
1,0,0,0,0,1,26.6666660,18,0,1,0,0,0,0,74,1,0,0,0,0,0,0,0,0,1,60,0,42000,0,0,42000,.0174167,2.6944444,9,1,0,0,14,54.2999992,.0097000,16.8999996,31.6000004,41876,61.5999985,37,2.9000001,-1,110.0999985,.2000000,.8000000,1.1000000,0,1.1000000,4.5000000,2.4000001,1.4000000 
1,0,28750,0,0,1,50.8333321,240,2,0,1,0,9,0,180,0,0,0,0,0,0,1,0,0,1,84,0,17000,0,4,45750,.0024044,1.2000000,7,3,0,0,3,12.1999998,.0097000,16.8999996,31.6000004,41876,61.5999985,37,2.9000001,-1,110.0999985,.2000000,.8000000,1.1000000,0,1.1000000,4.5000000,2.4000001,1.4000000 
0,0,0,0,0,1,30.4166660,24,5,0,0,1,9,3,36,0,0,0,0,0,0,1,6,1,0,24,0,36000,0,2,9000,.0003333,1,2,0,0,1,9,0,.0148000,0,30.1000004,45178,0,42.9000015,2.9000001,3.2000000,44.0999985,.4000000,1.3000000,.4000000,0,.4000000,4.5000000,1.8000000,1.6000000 
1,0,3000,0,0,1,24.5833340,12,0,1,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,192,0,20000,0,0,23000,.3317043,2.0541232,8,1,0,0,6,56.9000015,.0148000,0,30.1000004,45178,0,42.9000015,2.9000001,3.2000000,44.0999985,.4000000,1.3000000,.4000000,0,.4000000,4.5000000,1.8000000,1.6000000 
0,0,0,1,0,0,23.1666660,144,8,0,1,0,4,1,18,0,0,0,0,1,0,0,3,0,0,120,0,16213,0,1,8106.5000000,.0007401,1,4,3,0,2,3,45,.0148000,0,30.1000004,45178,0,42.9000015,2.9000001,3.2000000,44.0999985,.4000000,1.3000000,.4000000,0,.4000000,4.5000000,1.8000000,1.6000000 
0,0,0,0,1,0,23.5833340,12,0,1,0,0,0,1,8,0,0,0,0,0,0,1,0,0,0,12,0,22000,0,0,11000,.0005455,1,3,0,0,0,0,0,.0277000,0,30.1000004,34986,0,38.7000008,2.5999999,17.6000004,54.4000015,5.1999998,2.7000000,.9000000,.5000000,.9000000,7.3000002,3.4000001,1.7000000 
1,0,2000,0,0,1,25.3333340,2,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,252,0,23000,0,0,25000,.6633904,1.0190845,5,1,0,0,5,82.4000015,.0277000,0,30.1000004,34986,0,38.7000008,2.5999999,17.6000004,54.4000015,5.1999998,2.7000000,.9000000,.5000000,.9000000,7.3000002,3.4000001,1.7000000 
0,0,3000,0,0,1,22.2500000,101,3,1,0,0,9,0,17,0,0,0,0,1,0,0,1,0,1,42,0,15118,0,7,18118,.0006623,1,7,3,0,0,2,30.3999996,.0277000,0,30.1000004,34986,0,38.7000008,2.5999999,17.6000004,54.4000015,5.1999998,2.7000000,.9000000,.5000000,.9000000,7.3000002,3.4000001,1.7000000 
1,0,14000,0,1,0,28.1666660,26,0,1,0,0,3,0,7,0,0,0,0,0,1,0,0,0,1,300,0,30000,0,3,44000,.0082870,1.8265892,3,2,0,0,0,0,.0277000,0,30.1000004,34986,0,38.7000008,2.5999999,17.6000004,54.4000015,5.1999998,2.7000000,.9000000,.5000000,.9000000,7.3000002,3.4000001,1.7000000 
1,0,3000,0,0,1,24.9166660,24,0,1,0,0,3,0,24,0,0,0,0,0,0,1,0,0,0,24,0,29800,0,2,32800,.0251905,.0200617,2,1,0,0,1,52.4000015,.0277000,0,30.1000004,34986,0,38.7000008,2.5999999,17.6000004,54.4000015,5.1999998,2.7000000,.9000000,.5000000,.9000000,7.3000002,3.4000001,1.7000000 
1,0,0,0,0,1,55.1666679,127,1,1,0,0,14,0,122,1,0,0,0,0,0,0,0,0,1,48,0,28000,0,13,28000,.0632657,1.7252924,14,8,0,0,3,33.2999992,.0277000,0,30.1000004,34986,0,38.7000008,2.5999999,17.6000004,54.4000015,5.1999998,2.7000000,.9000000,.5000000,.9000000,7.3000002,3.4000001,1.7000000 
1,0,0,0,0,1,26.9166660,27,0,1,0,0,16,0,3,0,0,0,0,0,1,0,0,0,1,192,0,23000,0,12,23000,.1489830,.6601793,14,4,0,0,4,29.2000008,.0277000,0,30.1000004,34986,0,38.7000008,2.5999999,17.6000004,54.4000015,5.1999998,2.7000000,.9000000,.5000000,.9000000,7.3000002,3.4000001,1.7000000 
1,0,0,0,0,1,25.4166660,33,0,1,0,0,8,0,74,0,0,0,1,0,0,0,0,0,0,228,0,40848,0,8,40848,.0458794,1.3108262,8,1,0,0,3,37.7000008,.0277000,0,30.1000004,34986,0,38.7000008,2.5999999,17.6000004,54.4000015,5.1999998,2.7000000,.9000000,.5000000,.9000000,7.3000002,3.4000001,1.7000000 
1,0,0,0,1,0,20.5833340,3,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,228,0,22800,0,0,22800,.2242645,1.1260831,3,2,0,0,7,57.5000000,.0277000,0,30.1000004,34986,0,38.7000008,2.5999999,17.6000004,54.4000015,5.1999998,2.7000000,.9000000,.5000000,.9000000,7.3000002,3.4000001,1.7000000 
1,0,0,0,0,1,26.9166660,28,2,0,1,0,8,0,1,0,0,1,0,0,0,0,1,0,0,204,0,22000,0,8,22000,.1431641,.6464245,7,0,0,0,1,17.5000000,.0077000,0,28.3999996,34187,0,35.0999985,2.4000001,11.6999998,0,0,0,0,0,0,0,0,0 
1,1,3750,0,0,1,32,30,2,1,0,0,9,1,124,0,0,0,1,0,0,0,0,0,0,42,0,38000,0,4,20875,.1258297,.3588696,3,1,1,0,10,76.9000015,.0077000,0,28.3999996,34187,0,35.0999985,2.4000001,11.6999998,0,0,0,0,0,0,0,0,0 
1,0,0,0,0,1,24.7500000,6,0,1,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,288,0,27560,0,0,27560,.0359819,6.4004474,7,2,0,0,1,4.4000001,.0077000,0,28.3999996,34187,0,35.0999985,2.4000001,11.6999998,0,0,0,0,0,0,0,0,0 
0,0,0,0,1,0,25.0833340,2,4,1,0,0,1,0,3,0,0,0,0,0,0,1,1,0,0,12,0,24000,0,0,24000,.0005000,1,1,1,0,0,0,0,.0147000,17.7000008,33,48211,88.4000015,22.6000004,3.3000000,7.3000002,14,2.2000000,1.2000000,.4000000,.2000000,.4000000,5.1999998,1.8000000,1.4000000 
1,0,0,0,0,1,22.3333340,218,1,1,0,0,11,0,22,1,0,0,0,0,0,0,0,0,0,48,0,35609,0,9,35609,.1640141,6.8184471,9,4,0,0,1,1.8000000,.0147000,17.7000008,33,48211,88.4000015,22.6000004,3.3000000,7.3000002,14,2.2000000,1.2000000,.4000000,.2000000,.4000000,5.1999998,1.8000000,1.4000000 
1,0,0,0,0,1,28.2500000,38,3,0,1,0,5,2,72,0,0,0,0,0,0,1,0,1,0,24,0,37000,1,3,12333.3330078,.0469170,2.3576984,4,0,0,0,7,100,.0147000,17.7000008,33,48211,88.4000015,22.6000004,3.3000000,7.3000002,14,2.2000000,1.2000000,.4000000,.2000000,.4000000,5.1999998,1.8000000,1.4000000 
1,0,9615,0,1,0,51.9166679,16,0,1,0,0,21,0,244,0,0,0,0,1,0,0,6,3,1,168,0,39903,0,9,49518,.0449495,.6390353,19,5,0,3,4,43,.0092000,20.8999996,31.1000004,48923,90.0999985,49.2000008,3.9000001,72.4000015,13.1999998,.8000000,.8000000,1.6000000,0,1.6000000,4.6999998,1.2000000,3.9000001 
1,0,0,0,0,1,58.5833321,156,4,1,0,0,13,3,36,0,0,0,0,0,0,1,0,0,1,108,0,75000,1,11,18750,.0253215,.9969611,11,3,0,0,6,71.6999969,.0128000,10.1000004,32.4000015,45344,90.6999969,80.5000000,2.4000001,19.2999992,40.5000000,1.2000000,.9000000,.4000000,.1000000,.4000000,4.1999998,1.9000000,3.3000000 
1,0,0,0,0,1,34.0833321,174,1,1,0,0,26,4,186,0,0,0,0,0,0,1,0,0,1,36,0,29228,0,22,5845.6000977,.2557086,.5470606,24,11,0,0,12,69.0999985,.0128000,10.1000004,32.4000015,45344,90.6999969,80.5000000,2.4000001,19.2999992,40.5000000,1.2000000,.9000000,.4000000,.1000000,.4000000,4.1999998,1.9000000,3.3000000 
1,0,0,0,0,1,21.7500000,30,0,1,0,0,7,0,10,0,0,0,0,1,0,0,0,0,0,144,0,22000,0,7,22000,.1062745,.8438802,5,1,0,0,3,72,.0017000,0,31.1000004,40520,0,18,1.4000000,49.7000008,14.6000004,0,1.2000000,1.2000000,0,1.2000000,3.5999999,1.2000000,1.2000000 
1,0,35000,0,1,0,22.5833340,13,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,12,0,15500,0,0,25250,.0676192,.1137541,6,3,0,1,3,69.0999985,.0055000,0,29.6000004,27061,0,82.1999969,1.9000000,-1.4000000,23.3999996,.7000000,1.3000000,.3000000,0,.3000000,5.6999998,1,3 
1,0,0,0,1,0,22.3333340,11,0,1,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,252,0,17000,0,0,17000,.0902629,1.1827455,1,0,0,0,8,62.5999985,.0140000,13.8000002,24.7000008,42303,61.4000015,21.2999992,3.4000001,-5,43.5999985,1.2000000,2.3000000,.8000000,0,.8000000,9.1999998,1.8000000,2.7000000 
1,0,0,0,0,1,43.5833321,110,2,1,0,0,10,2,171,0,0,0,0,0,0,1,0,0,1,72,0,43681,0,9,14560.3330078,.0442927,1.6797092,10,5,0,0,6,27.3999996,.0140000,13.8000002,24.7000008,42303,61.4000015,21.2999992,3.4000001,-5,43.5999985,1.2000000,2.3000000,.8000000,0,.8000000,9.1999998,1.8000000,2.7000000 
0,0,5000,0,1,0,27.8333340,12,3,0,1,0,14,2,8,0,0,1,0,0,0,0,3,6,0,324,0,18500,0,4,7833.3334961,.0005106,1,5,5,0,6,2,16.5000000,.0120000,0,29.2000008,32845,0,0,0,-3.3000000,12.3000002,0,2.3000000,1.7000000,0,1.7000000,4.5999999,2.3000000,2.3000000 
0,0,0,0,0,1,39.0833321,36,3,1,0,0,3,1,88,0,0,0,1,0,0,0,1,0,1,96,0,39400,0,2,19700,.0003046,1,2,0,0,3,2,73.5999985,.0120000,0,29.2000008,32845,0,0,0,-3.3000000,12.3000002,0,2.3000000,1.7000000,0,1.7000000,4.5999999,2.3000000,2.3000000 
0,0,4500,0,0,1,44.8333321,16,2,0,1,0,8,1,153,0,0,0,0,1,0,0,2,3,0,36,0,18494,0,1,11497,.0005219,1,7,2,0,1,7,69.0999985,.0190000,0,31.3999996,49913,0,0,0,8.1000004,12.3000002,2.3000000,1,1,.2000000,1,5.4000001,1.3000000,2.9000001 
0,0,11000,0,0,1,20.5000000,12,5,0,1,0,3,0,24,0,0,0,1,0,0,0,0,1,0,12,0,16500,0,2,27500,.0004364,1,2,1,0,0,7,94.0999985,.0190000,0,31.3999996,49913,0,0,0,8.1000004,12.3000002,2.3000000,1,1,.2000000,1,5.4000001,1.3000000,2.9000001 
1,0,0,0,0,1,41.1666679,12,0,1,0,0,0,0,226,0,0,0,0,0,0,1,0,0,0,144,0,28590,0,0,28590,.1051696,6.9968085,4,1,0,0,14,38.2999992,.0190000,0,31.3999996,49913,0,0,0,8.1000004,12.3000002,2.3000000,1,1,.2000000,1,5.4000001,1.3000000,2.9000001 
1,0,0,0,0,1,48,36,1,1,0,0,17,2,4,0,0,0,0,0,0,1,0,0,1,204,0,52500,0,16,17500,.0284381,.1609642,15,7,0,0,21,60.5000000,.0190000,0,31.3999996,49913,0,0,0,8.1000004,12.3000002,2.3000000,1,1,.2000000,1,5.4000001,1.3000000,2.9000001 
1,0,0,0,0,1,28.5833340,12,3,0,1,0,2,0,7,1,0,0,0,0,0,0,0,0,0,324,0,24000,0,2,24000,.0776054,.9564391,1,0,0,0,2,100,.0190000,0,31.3999996,49913,0,0,0,8.1000004,12.3000002,2.3000000,1,1,.2000000,1,5.4000001,1.3000000,2.9000001 
1,1,0,0,1,0,45.1666679,144,1,1,0,0,23,2,60,1,0,0,0,0,0,0,0,7,1,60,0,37000,0,12,12333.3330078,.0107132,.1357880,16,9,0,5,4,28.2000008,.0190000,0,31.3999996,49913,0,0,0,8.1000004,12.3000002,2.3000000,1,1,.2000000,1,5.4000001,1.3000000,2.9000001 
0,0,9000,0,0,1,23.8333340,26,0,0,1,0,0,0,73,0,0,0,0,1,0,0,0,0,0,72,0,18686,0,0,27686,.0004334,1,4,1,0,0,4,100,.0119000,0,28.7000008,32576,0,0,0,2.9000001,13.5000000,5.3000002,1.9000000,.3000000,.3000000,.3000000,9.3999996,1.9000000,4.4000001 
1,0,18750,0,0,1,41.4166679,204,0,1,0,0,5,2,142,0,0,0,0,0,0,1,0,0,1,24,0,32800,1,3,17183.3339844,.0575131,.6835889,5,0,0,0,5,83.5999985,.0119000,0,28.7000008,32576,0,0,0,2.9000001,13.5000000,5.3000002,1.9000000,.3000000,.3000000,.3000000,9.3999996,1.9000000,4.4000001 
1,0,4000,0,0,1,24.5000000,22,0,1,0,0,14,0,12,0,0,0,0,0,0,1,0,0,1,264,0,23000,0,14,27000,.0091537,.4453216,13,5,0,0,1,10.8000002,.0119000,0,28.7000008,32576,0,0,0,2.9000001,13.5000000,5.3000002,1.9000000,.3000000,.3000000,.3000000,9.3999996,1.9000000,4.4000001 
1,0,0,0,0,1,30.3333340,30,0,1,0,0,11,1,6,0,0,0,0,0,0,1,0,0,0,12,0,22500,0,10,11250,.1319755,2.0899584,6,4,0,0,8,74.6999969,.0090000,0,29,26915,0,0,0,-1.7000000,0,0,0,0,0,0,0,0,0 
0,0,3750,0,1,0,27.4166660,15,2,1,0,0,5,1,13,1,0,0,0,0,0,0,0,1,0,36,0,21120,0,3,12435,.0004825,1,3,2,0,0,7,80.6999969,.0090000,0,29,26915,0,0,0,-1.7000000,0,0,0,0,0,0,0,0,0 
1,0,0,0,0,1,45.2500000,66,9,1,0,0,11,0,18,0,0,0,0,0,0,1,0,1,0,132,0,25000,0,4,25000,.1440872,1.6821891,6,0,0,4,2,43.2999992,.0090000,0,29,26915,0,0,0,-1.7000000,0,0,0,0,0,0,0,0,0 
1,0,1500,0,0,1,20.1666660,66,1,1,0,0,3,0,18,0,0,0,0,0,0,1,0,0,0,144,0,25200,0,3,26700,.0741678,.5741494,1,0,0,0,0,0,.0090000,0,29,26915,0,0,0,-1.7000000,0,0,0,0,0,0,0,0,0 
0,0,0,0,1,0,25.1666660,18,3,1,0,0,2,0,24,0,0,0,0,1,0,0,1,0,0,24,0,17134,0,1,17134,.0007004,1,1,0,0,0,1,96.4000015,.0166000,0,29.8999996,29930,0,0,0,.9000000,24.1000004,3.8000000,2.7000000,.4000000,.4000000,.4000000,6.0999999,2,5.6999998 
0,0,0,0,0,1,20.7500000,36,10,1,0,0,11,0,27,0,0,0,1,0,0,0,1,1,0,120,0,40000,0,8,40000,.0003000,1,8,0,0,0,1,23.2000008,.0166000,0,29.8999996,29930,0,0,0,.9000000,24.1000004,3.8000000,2.7000000,.4000000,.4000000,.4000000,6.0999999,2,5.6999998 
0,0,4340,1,0,0,25.1666660,14,1,1,0,0,3,0,14,0,0,0,0,0,0,1,0,2,0,264,0,21000,0,0,25340,.0004736,1,2,0,0,2,0,0,.0166000,0,29.8999996,29930,0,0,0,.9000000,24.1000004,3.8000000,2.7000000,.4000000,.4000000,.4000000,6.0999999,2,5.6999998 
1,0,0,0,0,1,31.7500000,24,0,1,0,0,17,0,78,0,0,0,0,1,0,0,0,0,1,72,0,30000,0,14,30000,.0463733,3.2674844,17,7,0,1,2,16.7000008,.0166000,0,29.8999996,29930,0,0,0,.9000000,24.1000004,3.8000000,2.7000000,.4000000,.4000000,.4000000,6.0999999,2,5.6999998 
0,0,0,0,1,0,30.6666660,36,3,1,0,0,17,0,46,0,0,0,0,0,0,1,5,3,0,12,0,35600,0,5,35600,.0003371,1,14,5,0,6,4,59.2000008,.0144000,0,32.7000008,42072,0,0,0,-7,0,0,0,0,0,0,0,0,0 
1,0,0,0,0,1,33.0833321,29,1,1,0,0,12,4,132,0,0,0,1,0,0,0,1,1,0,18,0,32230,0,8,6446,.0522445,.6443750,13,6,0,0,5,44.2000008,.0026000,7.5000000,23.5000000,16110,.2000000,18.7000008,4.6999998,-13.8000002,2.4000001,0,0,0,0,0,0,0,0 
1,0,0,0,0,1,29,18,0,1,0,0,0,0,43,0,0,0,0,0,0,1,0,0,0,24,0,33260,0,0,33260,.0423467,.9781601,17,6,0,0,4,36.9000015,.0129000,20.6000004,29.5000000,30692,34.7000008,36.2999992,3.4000001,14.8999996,51.2999992,5.5000000,.4000000,.4000000,.2000000,.4000000,8.3000002,1.8000000,1 
1,0,0,0,0,1,19.0833340,27,2,0,1,0,3,0,14,0,0,0,0,1,0,0,0,0,0,192,0,16000,0,3,16000,.0351481,.2524944,1,0,0,0,0,0,.0129000,20.6000004,29.5000000,30692,34.7000008,36.2999992,3.4000001,14.8999996,51.2999992,5.5000000,.4000000,.4000000,.2000000,.4000000,8.3000002,1.8000000,1 
1,0,0,0,0,1,24.5000000,24,1,1,0,0,2,0,6,0,0,0,0,1,0,0,0,1,0,8,0,23000,0,1,23000,.2398370,.8629686,3,0,0,3,6,58.5000000,.0129000,20.6000004,29.5000000,30692,34.7000008,36.2999992,3.4000001,14.8999996,51.2999992,5.5000000,.4000000,.4000000,.2000000,.4000000,8.3000002,1.8000000,1 
1,0,0,0,1,0,25.4166660,6,0,0,1,0,0,1,39,0,0,0,0,0,0,1,0,0,0,6,0,31000,0,0,15500,.0213423,2.7379096,4,0,0,0,3,100,.0129000,20.6000004,29.5000000,30692,34.7000008,36.2999992,3.4000001,14.8999996,51.2999992,5.5000000,.4000000,.4000000,.2000000,.4000000,8.3000002,1.8000000,1 
1,0,2095,0,0,1,27.5833340,3,1,1,0,0,8,0,41,0,0,0,0,0,0,1,0,1,1,12,0,25000,0,8,27095,.1181594,1.5797983,11,8,0,0,4,48.9000015,.0203000,0,30.8999996,45716,0,45.5000000,2,33.5000000,18.1000004,.6000000,1.4000000,.9000000,0,.9000000,5,.9000000,1.6000000 
0,0,0,0,1,0,30.7500000,96,0,1,0,0,0,0,42,1,0,0,0,0,0,0,0,0,0,240,0,35000,0,0,35000,.0003429,1,1,0,0,0,4,88.6999969,.0203000,0,30.8999996,45716,0,45.5000000,2,33.5000000,18.1000004,.6000000,1.4000000,.9000000,0,.9000000,5,.9000000,1.6000000 
0,0,0,0,0,1,44.7500000,8,0,0,1,0,0,0,21,0,0,0,0,0,0,1,0,0,0,180,0,40000,0,0,40000,.0003000,1,1,0,1,1,3,60.9000015,.0203000,0,30.8999996,45716,0,45.5000000,2,33.5000000,18.1000004,.6000000,1.4000000,.9000000,0,.9000000,5,.9000000,1.6000000 
0,0,29500,0,0,1,40.3333321,1,2,0,1,0,10,1,102,0,0,0,0,0,0,1,4,0,1,36,0,28691,0,6,29095.5000000,.0002062,1,8,3,0,0,1,8.1999998,.0203000,0,30.8999996,45716,0,45.5000000,2,33.5000000,18.1000004,.6000000,1.4000000,.9000000,0,.9000000,5,.9000000,1.6000000 
1,0,0,0,0,1,32.8333321,96,0,1,0,0,11,2,180,0,0,0,0,0,0,1,0,5,1,48,0,45000,0,7,15000,.0760747,3.6074834,17,6,0,1,6,54.2999992,.0203000,0,30.8999996,45716,0,45.5000000,2,33.5000000,18.1000004,.6000000,1.4000000,.9000000,0,.9000000,5,.9000000,1.6000000 
